"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK2","12.12.2020 20:00 - 12.12.2020 21:00 (CET)","554","n/e","n/e","107","156","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","91","111"
"BZN|DK2","12.12.2020 21:00 - 12.12.2020 22:00 (CET)","538","n/e","n/e","97","159","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","66","98"
"BZN|DK2","12.12.2020 22:00 - 12.12.2020 23:00 (CET)","372","n/e","n/e","104","163","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","49","70"
"BZN|DK2","12.12.2020 23:00 - 13.12.2020 00:00 (CET)","232","n/e","n/e","125","172","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","56","60"
"BZN|DK2","13.12.2020 00:00 - 13.12.2020 01:00 (CET)","214","n/e","n/e","96","156","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","52","49"
"BZN|DK2","13.12.2020 01:00 - 13.12.2020 02:00 (CET)","213","n/e","n/e","91","152","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","43","37"
"BZN|DK2","13.12.2020 02:00 - 13.12.2020 03:00 (CET)","205","n/e","n/e","96","161","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","74","28","31"
"BZN|DK2","13.12.2020 03:00 - 13.12.2020 04:00 (CET)","191","n/e","n/e","97","162","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","74","25","27"
"BZN|DK2","13.12.2020 04:00 - 13.12.2020 05:00 (CET)","223","n/e","n/e","98","165","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","74","26","19"
"BZN|DK2","13.12.2020 05:00 - 13.12.2020 06:00 (CET)","231","n/e","n/e","97","178","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","71","24","17"
"BZN|DK2","13.12.2020 06:00 - 13.12.2020 07:00 (CET)","218","n/e","n/e","101","185","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","19","23"
"BZN|DK2","13.12.2020 07:00 - 13.12.2020 08:00 (CET)","329","n/e","n/e","107","187","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","16","25"
"BZN|DK2","13.12.2020 08:00 - 13.12.2020 09:00 (CET)","400","n/e","n/e","152","188","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","8","21"
"BZN|DK2","13.12.2020 09:00 - 13.12.2020 10:00 (CET)","486","n/e","n/e","167","175","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","67","8","17"
"BZN|DK2","13.12.2020 10:00 - 13.12.2020 11:00 (CET)","269","n/e","n/e","170","183","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","11","76","6","17"
"BZN|DK2","13.12.2020 11:00 - 13.12.2020 12:00 (CET)","232","n/e","n/e","180","211","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","18","84","7","18"
"BZN|DK2","13.12.2020 12:00 - 13.12.2020 13:00 (CET)","235","n/e","n/e","180","212","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","84","13","17"
"BZN|DK2","13.12.2020 13:00 - 13.12.2020 14:00 (CET)","215","n/e","n/e","178","208","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","84","14","19"
"BZN|DK2","13.12.2020 14:00 - 13.12.2020 15:00 (CET)","235","n/e","n/e","178","209","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10","83","7","24"
"BZN|DK2","13.12.2020 15:00 - 13.12.2020 16:00 (CET)","246","n/e","n/e","190","213","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","84","6","26"
"BZN|DK2","13.12.2020 16:00 - 13.12.2020 17:00 (CET)","242","n/e","n/e","227","218","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","5","29"
"BZN|DK2","13.12.2020 17:00 - 13.12.2020 18:00 (CET)","243","n/e","n/e","230","221","39","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","11","35"
"BZN|DK2","13.12.2020 18:00 - 13.12.2020 19:00 (CET)","237","n/e","n/e","219","216","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","13","40"
"BZN|DK2","13.12.2020 19:00 - 13.12.2020 20:00 (CET)","242","n/e","n/e","191","217","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","18","46"
"BZN|DK2","13.12.2020 20:00 - 13.12.2020 21:00 (CET)","240","n/e","n/e","132","207","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","34","58"
"BZN|DK2","13.12.2020 21:00 - 13.12.2020 22:00 (CET)","239","n/e","n/e","119","205","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","74","56","49"
"BZN|DK2","13.12.2020 22:00 - 13.12.2020 23:00 (CET)","242","n/e","n/e","115","202","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","74","53","63"
"BZN|DK2","13.12.2020 23:00 - 14.12.2020 00:00 (CET)","240","n/e","n/e","114","200","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","62","63"
"BZN|DK2","14.12.2020 00:00 - 14.12.2020 01:00 (CET)","241","n/e","n/e","109","193","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","62","77"
"BZN|DK2","14.12.2020 01:00 - 14.12.2020 02:00 (CET)","243","n/e","n/e","109","194","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","72","61","85"
"BZN|DK2","14.12.2020 02:00 - 14.12.2020 03:00 (CET)","242","n/e","n/e","109","194","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","72","61","109"
"BZN|DK2","14.12.2020 03:00 - 14.12.2020 04:00 (CET)","232","n/e","n/e","109","194","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","90","139"
"BZN|DK2","14.12.2020 04:00 - 14.12.2020 05:00 (CET)","234","n/e","n/e","111","196","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","73","121","130"
"BZN|DK2","14.12.2020 05:00 - 14.12.2020 06:00 (CET)","228","n/e","n/e","117","194","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","75","158","198"
"BZN|DK2","14.12.2020 06:00 - 14.12.2020 07:00 (CET)","232","n/e","n/e","122","197","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","189","228"
"BZN|DK2","14.12.2020 07:00 - 14.12.2020 08:00 (CET)","230","n/e","n/e","162","206","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","266","266"
"BZN|DK2","14.12.2020 08:00 - 14.12.2020 09:00 (CET)","232","n/e","n/e","209","208","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","313","334"
"BZN|DK2","14.12.2020 09:00 - 14.12.2020 10:00 (CET)","235","n/e","n/e","209","205","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","84","329","375"
"BZN|DK2","14.12.2020 10:00 - 14.12.2020 11:00 (CET)","229","n/e","n/e","183","165","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","80","344","406"
"BZN|DK2","14.12.2020 11:00 - 14.12.2020 12:00 (CET)","226","n/e","n/e","160","127","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","77","344","416"
"BZN|DK2","14.12.2020 12:00 - 14.12.2020 13:00 (CET)","223","n/e","n/e","198","188","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","15","81","352","413"
"BZN|DK2","14.12.2020 13:00 - 14.12.2020 14:00 (CET)","230","n/e","n/e","200","193","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10","83","329","423"
"BZN|DK2","14.12.2020 14:00 - 14.12.2020 15:00 (CET)","233","n/e","n/e","197","197","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","83","255","399"
"BZN|DK2","14.12.2020 15:00 - 14.12.2020 16:00 (CET)","237","n/e","n/e","193","195","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","235","358"
"BZN|DK2","14.12.2020 16:00 - 14.12.2020 17:00 (CET)","240","n/e","n/e","160","166","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","284","322"
"BZN|DK2","14.12.2020 17:00 - 14.12.2020 18:00 (CET)","239","n/e","n/e","165","160","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","313","286"
"BZN|DK2","14.12.2020 18:00 - 14.12.2020 19:00 (CET)","241","n/e","n/e","112","160","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","292","242"
"BZN|DK2","14.12.2020 19:00 - 14.12.2020 20:00 (CET)","241","n/e","n/e","125","180","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","226","198"
"BZN|DK2","14.12.2020 20:00 - 14.12.2020 21:00 (CET)","241","n/e","n/e","131","194","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","78","217","181"
"BZN|DK2","14.12.2020 21:00 - 14.12.2020 22:00 (CET)","240","n/e","n/e","114","187","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","70","264","190"
"BZN|DK2","14.12.2020 22:00 - 14.12.2020 23:00 (CET)","241","n/e","n/e","101","169","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","261","159"
"BZN|DK2","14.12.2020 23:00 - 15.12.2020 00:00 (CET)","242","n/e","n/e","100","169","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","240","169"
"BZN|DK2","15.12.2020 00:00 - 15.12.2020 01:00 (CET)","241","n/e","n/e","100","171","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","142","158"
"BZN|DK2","15.12.2020 01:00 - 15.12.2020 02:00 (CET)","241","n/e","n/e","105","169","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","77","78","120"
"BZN|DK2","15.12.2020 02:00 - 15.12.2020 03:00 (CET)","240","n/e","n/e","94","150","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","57","132"
"BZN|DK2","15.12.2020 03:00 - 15.12.2020 04:00 (CET)","240","n/e","n/e","82","132","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","48","47","120"
"BZN|DK2","15.12.2020 04:00 - 15.12.2020 05:00 (CET)","240","n/e","n/e","82","134","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","68","85","127"
"BZN|DK2","15.12.2020 05:00 - 15.12.2020 06:00 (CET)","239","n/e","n/e","83","136","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","144","174"
"BZN|DK2","15.12.2020 06:00 - 15.12.2020 07:00 (CET)","241","n/e","n/e","85","152","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","112","194"
"BZN|DK2","15.12.2020 07:00 - 15.12.2020 08:00 (CET)","240","n/e","n/e","128","164","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","79","193"
"BZN|DK2","15.12.2020 08:00 - 15.12.2020 09:00 (CET)","241","n/e","n/e","161","163","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","78","97","211"
"BZN|DK2","15.12.2020 09:00 - 15.12.2020 10:00 (CET)","240","n/e","n/e","171","168","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","77","87","225"
"BZN|DK2","15.12.2020 10:00 - 15.12.2020 11:00 (CET)","239","n/e","n/e","154","166","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","81","73","184"
"BZN|DK2","15.12.2020 11:00 - 15.12.2020 12:00 (CET)","240","n/e","n/e","154","175","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","82","87","162"
"BZN|DK2","15.12.2020 12:00 - 15.12.2020 13:00 (CET)","240","n/e","n/e","168","176","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","82","64","130"
"BZN|DK2","15.12.2020 13:00 - 15.12.2020 14:00 (CET)","239","n/e","n/e","225","190","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","81","65","118"
"BZN|DK2","15.12.2020 14:00 - 15.12.2020 15:00 (CET)","243","n/e","n/e","249","237","41","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","84","69","112"
"BZN|DK2","15.12.2020 15:00 - 15.12.2020 16:00 (CET)","244","n/e","n/e","236","221","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","85","80","93"
"BZN|DK2","15.12.2020 16:00 - 15.12.2020 17:00 (CET)","245","n/e","n/e","230","220","38","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","85","76","79"
"BZN|DK2","15.12.2020 17:00 - 15.12.2020 18:00 (CET)","243","n/e","n/e","149","212","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","75","73"
"BZN|DK2","15.12.2020 18:00 - 15.12.2020 19:00 (CET)","244","n/e","n/e","128","193","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","81","76"
"BZN|DK2","15.12.2020 19:00 - 15.12.2020 20:00 (CET)","244","n/e","n/e","151","199","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","98","97"
"BZN|DK2","15.12.2020 20:00 - 15.12.2020 21:00 (CET)","242","n/e","n/e","128","187","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","77","106"
"BZN|DK2","15.12.2020 21:00 - 15.12.2020 22:00 (CET)","240","n/e","n/e","113","157","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","61","84"
"BZN|DK2","15.12.2020 22:00 - 15.12.2020 23:00 (CET)","239","n/e","n/e","107","145","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","48","58"
"BZN|DK2","15.12.2020 23:00 - 16.12.2020 00:00 (CET)","228","n/e","n/e","109","151","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","52","80"
"BZN|DK2","16.12.2020 00:00 - 16.12.2020 01:00 (CET)","212","n/e","n/e","114","151","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","80","100"
"BZN|DK2","16.12.2020 01:00 - 16.12.2020 02:00 (CET)","210","n/e","n/e","105","139","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","82","144"
"BZN|DK2","16.12.2020 02:00 - 16.12.2020 03:00 (CET)","213","n/e","n/e","105","138","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","84","118","127"
"BZN|DK2","16.12.2020 03:00 - 16.12.2020 04:00 (CET)","238","n/e","n/e","105","138","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","79","118"
"BZN|DK2","16.12.2020 04:00 - 16.12.2020 05:00 (CET)","238","n/e","n/e","105","141","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","37","97"
"BZN|DK2","16.12.2020 05:00 - 16.12.2020 06:00 (CET)","240","n/e","n/e","105","156","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","37","95"
"BZN|DK2","16.12.2020 06:00 - 16.12.2020 07:00 (CET)","242","n/e","n/e","108","172","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","6","62"
"BZN|DK2","16.12.2020 07:00 - 16.12.2020 08:00 (CET)","244","n/e","n/e","121","193","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","7","58"
"BZN|DK2","16.12.2020 08:00 - 16.12.2020 09:00 (CET)","242","n/e","n/e","161","161","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","44","80"
"BZN|DK2","16.12.2020 09:00 - 16.12.2020 10:00 (CET)","244","n/e","n/e","192","166","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","81","90","109"
"BZN|DK2","16.12.2020 10:00 - 16.12.2020 11:00 (CET)","243","n/e","n/e","154","178","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","77","108","114"
"BZN|DK2","16.12.2020 11:00 - 16.12.2020 12:00 (CET)","242","n/e","n/e","152","184","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","76","67","120"
"BZN|DK2","16.12.2020 12:00 - 16.12.2020 13:00 (CET)","223","n/e","n/e","150","183","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","82","51","94"
"BZN|DK2","16.12.2020 13:00 - 16.12.2020 14:00 (CET)","238","n/e","n/e","146","177","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","82","40","74"
"BZN|DK2","16.12.2020 14:00 - 16.12.2020 15:00 (CET)","240","n/e","n/e","146","176","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","18","84","35","70"
"BZN|DK2","16.12.2020 15:00 - 16.12.2020 16:00 (CET)","242","n/e","n/e","145","195","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","82","74","70"
"BZN|DK2","16.12.2020 16:00 - 16.12.2020 17:00 (CET)","229","n/e","n/e","136","182","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","123","110"
"BZN|DK2","16.12.2020 17:00 - 16.12.2020 18:00 (CET)","241","n/e","n/e","132","172","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","79","182"
"BZN|DK2","16.12.2020 18:00 - 16.12.2020 19:00 (CET)","243","n/e","n/e","94","174","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","116","212"
"BZN|DK2","16.12.2020 19:00 - 16.12.2020 20:00 (CET)","243","n/e","n/e","96","181","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","253","267"
"BZN|DK2","16.12.2020 20:00 - 16.12.2020 21:00 (CET)","240","n/e","n/e","93","171","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","280","285"
"BZN|DK2","16.12.2020 21:00 - 16.12.2020 22:00 (CET)","243","n/e","n/e","88","167","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","335","263"
"BZN|DK2","16.12.2020 22:00 - 16.12.2020 23:00 (CET)","242","n/e","n/e","84","175","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","336","276"
"BZN|DK2","16.12.2020 23:00 - 17.12.2020 00:00 (CET)","246","n/e","n/e","83","175","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","307","331"
"BZN|DK2","17.12.2020 00:00 - 17.12.2020 01:00 (CET)","245","n/e","n/e","63","174","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","180","291"
"BZN|DK2","17.12.2020 01:00 - 17.12.2020 02:00 (CET)","243","n/e","n/e","63","175","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","182","289"
"BZN|DK2","17.12.2020 02:00 - 17.12.2020 03:00 (CET)","242","n/e","n/e","62","174","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","207","326"
"BZN|DK2","17.12.2020 03:00 - 17.12.2020 04:00 (CET)","244","n/e","n/e","63","175","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","244","284"
"BZN|DK2","17.12.2020 04:00 - 17.12.2020 05:00 (CET)","239","n/e","n/e","64","173","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","270","301"
"BZN|DK2","17.12.2020 05:00 - 17.12.2020 06:00 (CET)","241","n/e","n/e","65","178","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","81","236","350"
"BZN|DK2","17.12.2020 06:00 - 17.12.2020 07:00 (CET)","229","n/e","n/e","70","187","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","180","348"
"BZN|DK2","17.12.2020 07:00 - 17.12.2020 08:00 (CET)","228","n/e","n/e","71","189","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","207","350"
"BZN|DK2","17.12.2020 08:00 - 17.12.2020 09:00 (CET)","227","n/e","n/e","68","181","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","151","305"
"BZN|DK2","17.12.2020 09:00 - 17.12.2020 10:00 (CET)","225","n/e","n/e","117","192","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","78","176","277"
"BZN|DK2","17.12.2020 10:00 - 17.12.2020 11:00 (CET)","221","n/e","n/e","52","121","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","73","229","301"
"BZN|DK2","17.12.2020 11:00 - 17.12.2020 12:00 (CET)","221","n/e","n/e","40","113","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","76","288","327"
"BZN|DK2","17.12.2020 12:00 - 17.12.2020 13:00 (CET)","226","n/e","n/e","70","169","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","79","298","258"
"BZN|DK2","17.12.2020 13:00 - 17.12.2020 14:00 (CET)","221","n/e","n/e","61","166","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","71","344","265"
"BZN|DK2","17.12.2020 14:00 - 17.12.2020 15:00 (CET)","234","n/e","n/e","59","167","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","77","363","322"
"BZN|DK2","17.12.2020 15:00 - 17.12.2020 16:00 (CET)","228","n/e","n/e","58","149","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","66","302","296"
"BZN|DK2","17.12.2020 16:00 - 17.12.2020 17:00 (CET)","239","n/e","n/e","55","143","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","145","201"
"BZN|DK2","17.12.2020 17:00 - 17.12.2020 18:00 (CET)","240","n/e","n/e","74","174","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","77","102","226"
"BZN|DK2","17.12.2020 18:00 - 17.12.2020 19:00 (CET)","242","n/e","n/e","85","191","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","222","294"
"BZN|DK2","17.12.2020 19:00 - 17.12.2020 20:00 (CET)","242","n/e","n/e","77","180","31","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","300","332"
"BZN|DK2","17.12.2020 20:00 - 17.12.2020 21:00 (CET)","208","n/e","n/e","67","157","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","79","282","253"
"BZN|DK2","17.12.2020 21:00 - 17.12.2020 22:00 (CET)","235","n/e","n/e","60","94","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","79","158","216"
"BZN|DK2","17.12.2020 22:00 - 17.12.2020 23:00 (CET)","209","n/e","n/e","56","91","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","79","227","213"
"BZN|DK2","17.12.2020 23:00 - 18.12.2020 00:00 (CET)","181","n/e","n/e","56","91","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","79","201","212"
"BZN|DK2","18.12.2020 00:00 - 18.12.2020 01:00 (CET)","167","n/e","n/e","55","90","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","176","248"
"BZN|DK2","18.12.2020 01:00 - 18.12.2020 02:00 (CET)","230","n/e","n/e","55","90","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","80","161","268"
